max_id,max_id_type,微博id,评论页码,评论id,评论时间,评论点赞数,评论者IP归属地,评论者姓名,评论者id,评论者性别,评论者关注数,评论者粉丝数,评论
140250517106265,0,5038601526840653,1,5039012168861560,2024-05-28 14:26:24,5951,来自中国台湾,阿信,1265020392,男,184,2387.1万,希望一切平安   傷害最小  救援人員小心自身安全 🙏
140250517106265,0,5038601526840653,1,5038601717157962,2024-05-27 11:15:25,295,来自河南,叭叭叭叭个屁,7264122141,男,462,4.4万,愿平安🙏
140250517106265,0,5038601526840653,1,5038601851374119,2024-05-27 11:15:57,77,来自浙江,九月醅,1313549387,女,606,1.1万,平安🙏🙏🙏
140250517106265,0,5038601526840653,1,5038603165765935,2024-05-27 11:21:10,43,来自四川,豆是無聊,1764920347,女,387,722,愿平安🙏
140250517106265,0,5038601526840653,1,5038601928966987,2024-05-27 11:16:15,26,来自山东,诉礼季,7792300529,女,624,1193,平安🙏🙏🙏
140250517106265,0,5038601526840653,1,5038601723971207,2024-05-27 11:15:26,19,来自浙江,Undecim_X,7026484213,女,168,1257,愿平安🙏
140250517106265,0,5038601526840653,1,5038601845343352,2024-05-27 11:15:55,18,来自贵州,古城倾,6085648538,男,281,77.9万,🙏🙏🙏🙏🙏平安🙏🙏🙏🙏
140250517106265,0,5038601526840653,1,5038603636050956,2024-05-27 11:23:02,11,来自上海,葡萄米子果果,5641168365,女,1122,1.1万,愿平安🙏🏻
140250517106265,0,5038601526840653,1,5038603468800747,2024-05-27 11:22:22,7,来自上海,晴_66666,5677955948,女,417,78,愿平安
140250517106265,0,5038601526840653,1,5038606147913705,2024-05-27 11:33:01,7,来自广东,杨三观超正经,5686987775,女,2527,1.4万,保佑四川🙏🏻🙏🏻平平安安
140250517106265,0,5038601526840653,1,5038603304436275,2024-05-27 11:21:42,3,来自浙江,为伱疯一次,5581372684,男,484,541,愿平安
140250517106265,0,5038601526840653,1,5038605814988908,2024-05-27 11:31:41,3,来自广东,-Kuroi-,5080923370,女,366,4862,愿平安🙏
140250517106265,0,5038601526840653,1,5038601706670924,2024-05-27 11:15:22,3,来自河南,似似似似是而非,3201043672,女,172,226,希望没事
140250517106265,0,5038601526840653,1,5038616680335621,2024-05-27 12:14:52,2,来自中国台湾,海石屿夜,7397310450,女,549,1.2万,愿平安
140250517106265,0,5038601526840653,1,5038633050965213,2024-05-27 13:19:55,2,来自新疆,MiaoLe苗乐,6026264029,女,142,1.5万,愿平安🙏
140250517106265,0,5038601526840653,1,5039273336899816,2024-05-29 07:44:11,1,来自广东,一颗苹果-z-z,1802711647,女,819,579,愿平安
140250517106265,0,5038601526840653,1,5039017714254314,2024-05-28 14:48:25,2,来自安徽,好喜欢信信宝贝,3170667060,女,359,1503,希望大家都平平安安，一切顺利🙏
140250517106265,0,5038601526840653,1,5038754320090832,2024-05-27 21:21:48,1,来自中国台湾,妹醬的媽咪是偶,5230556179,女,542,927,平安
140250517106265,0,5038601526840653,1,5038710771159261,2024-05-27 18:28:45,1,来自黑龙江,竹箹123,5634865334,女,1591,9.2万,愿平安
140250517106265,0,5038601526840653,1,5038637290622298,2024-05-27 13:36:46,1,来自北京,散漫的霍普斯,7400443075,女,1402,1521,愿平安🙏
140250514932720,0,5038601526840653,2,5038635211036316,2024-05-27 13:28:30,1,来自重庆,八方来财鱼丸丸大锦鲤-,7776551479,女,1954,99,愿平安🙏
140250514932720,0,5038601526840653,2,5038634920841277,2024-05-27 13:27:21,1,来自北京,北京高生,1902298885,男,469,120.3万,愿平安
140250514932720,0,5038601526840653,2,5038633186756273,2024-05-27 13:20:28,1,来自黑龙江,在北运动,7330760194,男,5210,5.2万,
140250514932720,0,5038601526840653,2,5038627071463117,2024-05-27 12:56:10,1,来自河北,为之惊鸿_见过邓为版,3045363731,女,1865,1.6万,愿平安！
140250514932720,0,5038601526840653,2,5038611265227193,2024-05-27 11:53:21,1,,法治四川,1897723622,女,7030,161.9万,平安
140250514932720,0,5038601526840653,2,5038611127600726,2024-05-27 11:52:48,1,来自黑龙江,北极量子星,5907363742,男,5993,38.7万,愿平安
140250514932720,0,5038601526840653,2,5038610799397114,2024-05-27 11:51:30,1,来自四川,Marana82,2942647203,女,2072,1.1万,愿平安🙏🙏🙏
140250514932720,0,5038601526840653,2,5038606740357894,2024-05-27 11:35:22,2,来自广东,肖若紫1005,7732964029,女,2532,3919,大凉山 平平安安🙏🏻
140250514932720,0,5038601526840653,2,5038606056425815,2024-05-27 11:32:39,2,来自重庆,想换IDL-,5991418938,女,91,38,愿平安🙏
140250514932720,0,5038601526840653,2,5038605632014843,2024-05-27 11:30:58,2,来自广东,七月由风,3776730530,女,378,267,愿平安🙏
140250514932720,0,5038601526840653,2,5038605588500141,2024-05-27 11:30:48,2,来自广东,肖若紫1005,7732964029,女,2532,3919,愿平安
140250514932720,0,5038601526840653,2,5038604003052636,2024-05-27 11:24:30,2,来自广东,小熊胖哒哒哒-,6424209525,女,251,1682,愿平安🙏
140250514932720,0,5038601526840653,2,5038602855384399,2024-05-27 11:19:56,3,来自广东,Joker-揪揪,5951848031,女,477,3.2万,愿平安
140250514932720,0,5038601526840653,2,5038602679225237,2024-05-27 11:19:14,2,来自湖北,HYH吴情,6373141466,女,400,730,願平安！！！！
140250514932720,0,5038601526840653,2,5038602210250965,2024-05-27 11:17:22,3,来自山东,面条艺术家,6737414746,女,1699,2943,愿平安
140250514932720,0,5038601526840653,2,5038602124004505,2024-05-27 11:17:02,1,来自河北,扇扇得玖_wx,7639029913,女,119,5962,愿平安
140250514932720,0,5038601526840653,2,5038601953346272,2024-05-27 11:16:21,2,来自江西,是蜡鼻小欣哦,7717623814,女,961,1.8万,愿平安
140250514932720,0,5038601526840653,2,5038601918481010,2024-05-27 11:16:13,2,来自四川,未来_无限好,6100397818,女,514,2.2万,平安🙏
140250514932720,0,5038601526840653,2,5038601915599114,2024-05-27 11:16:12,2,来自河北,Happy·every·day,5619426678,男,221,2532,愿平安
140250514932720,0,5038601526840653,2,5038601674953457,2024-05-27 11:15:15,1,来自广西,JustForSimon-,5343777827,女,810,1.3万,愿平安
139288508052210,0,5038601526840653,3,5038601660007387,2024-05-27 11:15:10,1,来自山东,谭三岁seven,5353332293,女,531,1.6万,平安🙏🙏
139288508052210,0,5038601526840653,3,5038601655550506,2024-05-27 11:15:10,1,来自河北,小狗诉衷情,7441776268,女,737,1.2万,愿平安健康
139288508052210,0,5038601526840653,3,5039029391985288,2024-05-28 15:34:50,1,来自福建,LYU糊呼,1802621564,女,118,178,愿平安🙏
139288508052210,0,5038601526840653,3,5038617522602181,2024-05-27 12:18:12,1,来自福建,D有趣的灵魂C,5136916295,女,2416,1563,愿平安🙏🏻
139288508052210,0,5038601526840653,3,5038612856965760,2024-05-27 11:59:41,1,来自广东,与光共落人间Candice,3942856961,女,2060,316,愿平安
139288508052210,0,5038601526840653,3,5038608429355109,2024-05-27 11:42:05,2,来自广东,麋了个鹿灬,2684127375,女,864,317,愿平安
139288508052210,0,5038601526840653,3,5038608010448858,2024-05-27 11:40:25,1,来自山东,嗨喽王小二,5331246785,女,262,276,愿平安🙏🙏🙏
139288508052210,0,5038601526840653,3,5038602090449291,2024-05-27 11:16:54,1,来自江苏,寻寻觅觅_难觅知音,7283718122,男,330,65,平安！
139288508052210,0,5038601526840653,3,5038601676522877,2024-05-27 11:15:15,1,来自四川,龙志彪的黑粉头子,5324090304,女,139,40,吓死了。
139288508052210,0,5038601526840653,3,5038601647951419,2024-05-27 11:15:08,1,来自江苏,rroseee-,6612879613,女,273,530,愿平安
139288508052210,0,5038601526840653,3,5038631264452659,2024-05-27 13:12:48,1,来自广东,锅铲警告,5172796705,女,387,467,愿平安
139288508052210,0,5038601526840653,3,5038614087470879,2024-05-27 12:04:34,1,来自湖南,美丽的xiangrikui,6298292267,女,2519,1.4万,愿平安
139288508052210,0,5038601526840653,3,5040184033020452,2024-05-31 20:02:58,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@电子烤肉多加孜然 的表态:❤
139288508052210,0,5038601526840653,3,5040096250169652,2024-05-31 14:14:09,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@阿信是麦芽糖的超人啊 的表态:谢谢老师
139288508052210,0,5038601526840653,3,5039874757890264,2024-05-30 23:34:01,0,来自北京,偷偷窥屏的婧婧,1765328887,女,1121,604,平安🙏
139288508052210,0,5038601526840653,3,5039793144595926,2024-05-30 18:09:43,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@晕晕乎乎胡萝卜 的表态:谢谢点赞啊
139288508052210,0,5038601526840653,3,5039780387882482,2024-05-30 17:19:02,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@Awesome-hxx 的表态:❤
139288508052210,0,5038601526840653,3,5039703457267808,2024-05-30 12:13:19,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@原子一零 的表态:❤
139288508052210,0,5038601526840653,3,5039683035201692,2024-05-30 10:52:10,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@用户7869076759 的表态:谢谢老师
139288508052210,0,5038601526840653,3,5039679642534131,2024-05-30 10:38:41,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@kim___kk 的表态:❤
139288476043319,0,5038601526840653,4,5039679590108058,2024-05-30 10:38:30,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@快乐得可恶 的表态:❤❤
139288476043319,0,5038601526840653,4,5039658583199441,2024-05-30 09:15:01,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@海绵派大星菠萝屋 的表态:
139288476043319,0,5038601526840653,4,5039658555936255,2024-05-30 09:14:55,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@吞吞吐吐吐司包 的表态:❤
139288476043319,0,5038601526840653,4,5039658513992890,2024-05-30 09:14:45,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@用户6892755752 的表态:谢谢老师点赞👍
139288476043319,0,5038601526840653,4,5039649351796909,2024-05-30 08:38:20,0,来自江苏,Xin1-23,6542691657,男,109,213,愿平安🙏
139288476043319,0,5038601526840653,4,5039492111794230,2024-05-29 22:13:30,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@阿修哩个叮咚锵 的表态:❤
139288476043319,0,5038601526840653,4,5039476679906883,2024-05-29 21:12:12,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@Touching琪 的表态:❤
139288476043319,0,5038601526840653,4,5039362710440334,2024-05-29 13:39:20,0,来自福建,魔魔胡胡胡胡蘿蔔-,3092033125,女,332,193,愿平安//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288476043319,0,5038601526840653,4,5039305917464788,2024-05-29 09:53:38,0,来自中国香港,star辰oAOA,1760547582,女,1670,1479,願平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288476043319,0,5038601526840653,4,5039304625099517,2024-05-29 09:48:31,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@像喜欢春天的熊_ 的表态:❤
139288476043319,0,5038601526840653,4,5039287529114110,2024-05-29 08:40:35,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@Esthye 的表态:❤
139288476043319,0,5038601526840653,4,5039276494164026,2024-05-29 07:56:44,1,来自四川,时光机里的超人,3139431507,女,132,5,回复@白菜_AIF 的表态:❤
139288476043319,0,5038601526840653,4,5039275219880134,2024-05-29 07:51:40,0,来自陕西,整个世界给你做梦,3607951434,女,247,350,一切平安
139288476043319,0,5038601526840653,4,5039263740330987,2024-05-29 07:06:03,0,来自内蒙古,做什麼事都有些慢的慢慢,2886243464,女,302,134,都要平平安安的//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288476043319,0,5038601526840653,4,5039262426204585,2024-05-29 07:00:50,0,来自四川,时光机里的超人,3139431507,女,132,5,回复@云河河河柚 的表态:❤
139288476043319,0,5038601526840653,4,5039197838901463,2024-05-29 02:44:11,0,来自广东,mao_5525,2652631803,女,578,302,
139288476043319,0,5038601526840653,4,5039160774101181,2024-05-29 00:16:54,0,来自福建,Snacks_vivi,2553404770,女,402,253,愿平安🙏🏻
139288476043319,0,5038601526840653,4,5039158099970233,2024-05-29 00:06:17,0,来自上海,正义的肥嘟嘟左卫门,5181103405,女,179,218,🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288476043319,0,5038601526840653,4,5039155908184167,2024-05-28 23:57:34,0,来自广东,後青春期的詩Day,5863390872,女,428,537,愿平安//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288476043319,0,5038601526840653,4,5039155211407672,2024-05-28 23:54:48,0,来自广东,芹菜炒蒜苗so我不吃,2055817295,男,224,512,愿平安🙏🙏🙏
139288468894565,0,5038601526840653,5,5039141504685988,2024-05-28 23:00:20,0,来自广东,不热心市民小吴,1850000265,女,553,1304,平安//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039121912826488,2024-05-28 21:42:29,0,来自黑龙江,成功人士-芋源,7273824920,女,186,495,🙏🙏🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039091189550506,2024-05-28 19:40:24,0,来自陕西,-超爱吃水饺-,6995617889,女,480,151,平安🙏🏻//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039089637655001,2024-05-28 19:34:13,0,来自湖北,只要有妳就会是天堂,1821295721,女,278,759,都要平安，你也是//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039079948818110,2024-05-28 18:55:44,0,来自福建,无糖豆豆_,5359436583,女,435,240,愿一切平安无事
139288468894565,0,5038601526840653,5,5039077654791327,2024-05-28 18:46:37,0,来自上海,Horng_鸿虹,5016883470,女,326,347,希望一切平安，伤害最小化🙏🙏🙏 //@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039077289623568,2024-05-28 18:45:09,0,来自北京,不吃香菜的辣妹子,3197815682,女,726,144,愿平安🙏🙏🙏🙏🙏
139288468894565,0,5038601526840653,5,5039074479964762,2024-05-28 18:34:00,0,来自广东,皮蛋瘦肉周女士aaa,1865402931,女,404,194,🙏🙏
139288468894565,0,5038601526840653,5,5039073875725829,2024-05-28 18:31:36,0,来自河南,阿酥Aasu,6559291549,女,493,69,一切平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039065902351074,2024-05-28 17:59:54,0,来自广东,菠萝嘻嘻歪0329,2678768812,女,666,456,愿平安//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039065457495649,2024-05-28 17:58:09,0,来自湖南,言辰gegege,3973065796,女,452,242,愿平安🙏🙏🙏
139288468894565,0,5038601526840653,5,5039060483049949,2024-05-28 17:38:23,0,来自江苏,请叫我baby姐姐,1801732742,女,510,6237,一切平安❤️🙏🏻//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039055947697493,2024-05-28 17:20:22,0,来自河北,北投太子妃_花花,5295524827,女,316,420,一切平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039053860768564,2024-05-28 17:12:04,0,来自江西,抽象画啊,2353981421,女,605,2942,一切平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039051965467057,2024-05-28 17:04:32,0,来自上海,DREAM_INTHE_SKY,7270433014,女,376,156,大凉山 愿平安//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039048463486321,2024-05-28 16:50:37,0,来自北京,本宝宝今天也是暖宝宝啊,6436086309,女,886,89,平安
139288468894565,0,5038601526840653,5,5039043155071062,2024-05-28 16:29:32,0,来自北京,WHaTqll,5524060072,女,566,353,一切平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039040413305229,2024-05-28 16:18:38,0,来自北京,是潘小果子呀,7649953149,女,583,69,🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039038893394508,2024-05-28 16:12:36,0,来自上海,雨滴下落成眠_接少年他live版,6513006715,女,1386,316,愿一切平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288468894565,0,5038601526840653,5,5039038085730406,2024-05-28 16:09:23,0,来自上海,小飛象_EvOnNe,1678498247,女,1265,1069,愿平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039036622703216,2024-05-28 16:03:34,0,来自浙江,伯德E-被封版,6975856771,女,347,106,愿平安//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039036324381602,2024-05-28 16:02:22,0,来自广东,然后后一起走吧ovo,5491711567,女,946,1415,愿平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039035022050228,2024-05-28 15:57:12,0,来自北京,伤心市民小r-,5166644197,女,520,146,一切平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039034383207196,2024-05-28 15:54:40,0,来自江苏,star星阿星,1934811262,女,325,592,🙏🙏🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039032079487338,2024-05-28 15:45:31,0,来自吉林,郝朵妤,1868439633,女,304,1524,🙏🙏🙏🙏🙏🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039030603353857,2024-05-28 15:39:39,0,来自广东,目睹了一切的R9,2579590884,男,547,19.2万,愿平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039027713741700,2024-05-28 15:28:10,0,来自广东,_初见_m,6065881328,女,153,62,愿平安
139288467445083,0,5038601526840653,6,5039027420400763,2024-05-28 15:27:00,0,来自广东,smile-rachel,1984602487,女,313,258,願一切平安
139288467445083,0,5038601526840653,6,5039026178624763,2024-05-28 15:22:04,0,来自广东,属性复杂的矛盾p,2368354522,男,775,217,希望一切平安🙏🙏🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039025691823842,2024-05-28 15:20:08,0,来自辽宁,今日開張不打烊,7562641794,女,426,1268,一切平安//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039025494950933,2024-05-28 15:19:21,0,来自北京,SweetPark_smilelily,5143510742,女,365,237,愿平安🙏
139288467445083,0,5038601526840653,6,5039021179014436,2024-05-28 15:02:12,0,来自福建,Sueshallwin,3776733221,女,600,297,愿平安
139288467445083,0,5038601526840653,6,5039020915035280,2024-05-28 15:01:09,0,来自湖南,宏烧肉桂,5563988827,女,299,133,平安//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039018851698259,2024-05-28 14:52:57,0,来自内蒙古,房产证不是房产证,7619355842,女,1046,1.1万,//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039017642953097,2024-05-28 14:48:09,0,来自安徽,好喜欢信信宝贝,3170667060,女,359,1503,一切平安//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039014581898366,2024-05-28 14:35:59,0,来自上海,抽象画的具体化,5738592587,女,579,1377,一切平安🙏//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039014484639887,2024-05-28 14:35:35,0,来自北京,-Anadyomene,6989577294,女,257,5632,一切平安🙏🏻//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288467445083,0,5038601526840653,6,5039014455019527,2024-05-28 14:35:29,0,来自江苏,Carrie-陳陳陳,1642221375,女,360,430,愿平安🙏
139288467445083,0,5038601526840653,6,5039014338366812,2024-05-28 14:35:01,0,来自湖北,wwfhatslierk_,5871451689,女,239,625,🙏🏻🙏🏻🙏🏻//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288444787540,0,5038601526840653,7,5039014161943184,2024-05-28 14:34:19,0,来自辽宁,AAA鸭蛋批发市场,7502822048,女,767,6131,一切平安
139288444787540,0,5038601526840653,7,5039014092477026,2024-05-28 14:34:03,0,来自湖北,无缘的人-去爱别人_,5809474943,女,309,168,一切平安//@阿信:希望一切平安   傷害最小  救援人員小心自身安全 🙏
139288444787540,0,5038601526840653,7,5038741335574958,2024-05-27 20:30:12,0,来自重庆,燕子-Lyn,6024120149,女,709,1.3万,愿平安
139288444787540,0,5038601526840653,7,5038715111473254,2024-05-27 18:45:59,0,来自湖北,Amazing_Oo,2608268857,女,23,206,愿平安🙏
139288444787540,0,5038601526840653,7,5038712067457228,2024-05-27 18:33:53,0,来自广东,-小郑阿,2710311720,男,449,4496,愿平安
139288444787540,0,5038601526840653,7,5038701436471018,2024-05-27 17:51:40,0,来自北京,汐汐2002,1816366641,女,596,37.7万,愿平安
139288444787540,0,5038601526840653,7,5038692708124846,2024-05-27 17:16:59,0,来自上海,忘忧生,1928562013,女,560,1.1万,愿平安🙏🙏
139288444787540,0,5038601526840653,7,5038681288606357,2024-05-27 16:31:35,0,来自广东,梨记铃序,7248125441,女,627,1万,一定要平安
139288444787540,0,5038601526840653,7,5038678734801416,2024-05-27 16:21:27,0,来自山东,那年四月allen,6155245279,女,620,160,愿平安
139288444787540,0,5038601526840653,7,5038666492412283,2024-05-27 15:32:47,0,来自四川,函小妮爱臭美,2175115041,女,2742,2827,愿一切平安
139288444787540,0,5038601526840653,7,5038666063547405,2024-05-27 15:31:06,0,来自浙江,洋洋的小宇,1742578443,女,469,1238,愿平安
139288444787540,0,5038601526840653,7,5038660665740981,2024-05-27 15:09:39,0,来自福建,无鸣中医,1449431727,男,985,839,平安就好
139288444787540,0,5038601526840653,7,5038658071823351,2024-05-27 14:59:21,0,来自浙江,曜椿绘芽_,7611179125,女,661,4383,愿平安🙏🙏🙏
139288444787540,0,5038601526840653,7,5038651942374010,2024-05-27 14:34:59,0,来自重庆,燕子-Lyn,6024120149,女,709,1.3万,愿平安
139288444787540,0,5038601526840653,7,5038651139948696,2024-05-27 14:31:47,0,来自福建,易下就被拿捏,7098514223,男,888,1.2万,愿平安🙏🏻🙏🏻
139288444787540,0,5038601526840653,7,5038649537988745,2024-05-27 14:25:26,0,来自云南,忧儿的忘忧草,1269576802,女,145,77,我收到了预警
139288444787540,0,5038601526840653,7,5038645964706013,2024-05-27 14:11:14,0,来自四川,花椰菜外星人,5998210542,女,817,82,愿平安🙏
139288444787540,0,5038601526840653,7,5038644014352870,2024-05-27 14:03:29,0,来自北京,狮子座公主2011,2628481901,女,1091,1.1万,愿平安🙏
139288444787540,0,5038601526840653,7,5038643117560405,2024-05-27 13:59:55,0,来自辽宁,伱的蓝胖子_,5488561163,男,640,1785,愿平安
139288443518264,0,5038601526840653,8,5038638195019131,2024-05-27 13:40:22,0,来自江西,一颗成熟的金豆子,6523049960,女,130,43,愿平安
139288443518264,0,5038601526840653,8,5038637708479367,2024-05-27 13:38:26,0,来自吉林,兔美酱日记,7455658073,女,656,71,愿平安🙏🏻
139288443518264,0,5038601526840653,8,5038633603828875,2024-05-27 13:22:07,0,来自四川,拒绝于适多次,6521970203,女,103,7,愿平安
139288443518264,0,5038601526840653,8,5038633102872689,2024-05-27 13:20:08,0,来自山西,杨预选呀-陪鑫登顶版,7444328959,女,2444,1万,愿平安
139288443518264,0,5038601526840653,8,5038631155403196,2024-05-27 13:12:23,0,来自贵州,蚂蚁的眼泪水,5527462122,女,541,426,🙏🙏🙏
139288443518264,0,5038601526840653,8,5038630652084841,2024-05-27 13:10:23,0,来自山东,linger-1,2709897295,女,371,466,平安🙏
139288443518264,0,5038601526840653,8,5038630259394632,2024-05-27 13:08:50,0,来自湖北,想些深奥的问题,5705234547,女,128,25,平安
139288443518264,0,5038601526840653,8,5038629762631448,2024-05-27 13:06:51,0,来自河南,夜深自有风,5264646733,男,676,123,愿平安
139288443518264,0,5038601526840653,8,5038629009493055,2024-05-27 13:03:52,0,来自重庆,兔饼奇遇记,7607383780,女,971,6356,愿平安🙏
139288443518264,0,5038601526840653,8,5038627539387109,2024-05-27 12:58:01,0,来自广东,辰晴1991,7401073155,女,604,355,愿平安啊！🙏
139288443518264,0,5038601526840653,8,5038627518680051,2024-05-27 12:57:56,0,来自四川,小葡萄的无奈,6611921332,女,653,165,愿平安
139288443518264,0,5038601526840653,8,5038627492988397,2024-05-27 12:57:50,0,来自黑龙江,两个啾啾的葫芦娃,2874505960,女,619,1.1万,愿平安🙏🙏🙏
139288443518264,0,5038601526840653,8,5038627432436874,2024-05-27 12:57:36,0,来自重庆,唯爱蒜泥,7757992207,男,219,151,望平安
139288443518264,0,5038601526840653,8,5038626522268053,2024-05-27 12:53:58,0,来自四川,时光一笔,6433061517,女,1482,1156,愿一切安好🙏🙏🙏
139288443518264,0,5038601526840653,8,5038625605289790,2024-05-27 12:50:20,0,来自云南,看看看谁还说我就是喜欢,5287209801,女,533,186,愿平安🙏🙏🙏
139288443518264,0,5038601526840653,8,5038625538966250,2024-05-27 12:50:04,0,来自广东,堯偂澍,1992424454,男,1219,20.6万,愿平安🙏#四川凉山5级地震#
139288443518264,0,5038601526840653,8,5038625435944875,2024-05-27 12:49:40,0,来自四川,禾火秋天,5707621831,女,81,74,平安
139288443518264,0,5038601526840653,8,5038623706317035,2024-05-27 12:42:46,0,来自北京,陆锡鑫,1760298927,男,3722,23.5万,【#四川凉山5级地震#】#凉山州木里县5.0级地震# 愿平安！
139288443518264,0,5038601526840653,8,5038622572811309,2024-05-27 12:38:17,0,来自福建,绽放的每一天_,5283904887,女,919,214,天佑四川
139288443518264,0,5038601526840653,8,5038622320889145,2024-05-27 12:37:17,0,来自福建,绽放的每一天_,5283904887,女,919,214,愿平安🙏
139288443132154,0,5038601526840653,9,5038621599990336,2024-05-27 12:34:25,0,来自四川,最爱苏星柏,2242386052,女,1012,1434,愿平安
139288443132154,0,5038601526840653,9,5038621589770021,2024-05-27 12:34:23,0,来自广西,飞驰人生090,6646089576,男,532,161,愿平安
139288443132154,0,5038601526840653,9,5038621438511666,2024-05-27 12:33:47,0,来自黑龙江,可否许他再少年1130,6063680255,女,473,4964,愿平安🙏
139288443132154,0,5038601526840653,9,5038621111353507,2024-05-27 12:32:28,0,来自安徽,人间富贵花A-,2841321194,女,309,524,愿平安
139288443132154,0,5038601526840653,9,5038620394130783,2024-05-27 12:29:38,0,来自福建,hello魅儿,5499144778,女,2299,1110,平安🙏
139288443132154,0,5038601526840653,9,5038620206961894,2024-05-27 12:28:53,0,来自广西,喜欢打羽毛球的小肥喵,5056623340,女,735,455,愿平安🙏
139288443132154,0,5038601526840653,9,5038619447789525,2024-05-27 12:25:52,0,来自四川,南宫廿久,7416043044,女,180,133,平安🙏🏻
139288443132154,0,5038601526840653,9,5038619375175687,2024-05-27 12:25:35,0,来自甘肃,小张咕噜噜_-,2722328764,女,88,1045,一定要平安啊
139288443132154,0,5038601526840653,9,5038619235189941,2024-05-27 12:25:01,0,来自北京,淡淡花香2023,2029902997,女,10192,8.6万,大家平安
139288443132154,0,5038601526840653,9,5038619087863985,2024-05-27 12:24:25,0,来自四川,人可人衣女亭,1716714891,女,843,789,愿安好
139288443132154,0,5038601526840653,9,5038618982482338,2024-05-27 12:24:01,0,来自山东,星沉北麋my,7738234217,女,731,1.1万,愿平安
